tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	magn_volume	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
16tr031y:LP-DIR-T4	16tr031y:LP-DIR-T	16tr031y		351.5	85.9	0	0	0	0	4	573.0	0.005403	This study	2G	LT-T-Z:LP-DIR-T	g	3	u	4.0	273.0			pmagpy-3.18.0	5.403e-08	2.114e-09	1.785e-09	3.383e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T5	16tr031y:LP-DIR-T	16tr031y		352.7	84.1	0	0	0	0	5	673.0	0.005221	This study	2G	LT-T-Z:LP-DIR-T	g	4	u	4.0	273.0			pmagpy-3.18.0	5.221e-08	2.005e-09	1.5390000000000002e-09	3.659e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T6	16tr031y:LP-DIR-T	16tr031y		4.5	83.9	0	0	0	0	6	773.0	0.004968	This study	2G	LT-T-Z:LP-DIR-T	g	5	u	4.0	273.0			pmagpy-3.18.0	4.968e-08	2.052e-09	1.573e-09	4.14e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T7	16tr031y:LP-DIR-T	16tr031y		5.8	83.5	0	0	0	0	7	823.0	0.004794	This study	2G	LT-T-Z:LP-DIR-T	g	6	u	4.0	273.0			pmagpy-3.18.0	4.794e-08	2.118e-09	1.633e-09	4.096e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T8	16tr031y:LP-DIR-T	16tr031y		351.0	83.1	0	0	0	0	8	848.0	0.004736	This study	2G	LT-T-Z:LP-DIR-T	g	7	u	4.0	273.0			pmagpy-3.18.0	4.7360000000000015e-08	2.133e-09	1.567e-09	4.935e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T9	16tr031y:LP-DIR-T	16tr031y		348.1	82.4	0	0	0	0	9	873.0	0.004622	This study	2G	LT-T-Z:LP-DIR-T	g	8	u	4.0	273.0			pmagpy-3.18.0	4.622e-08	1.815e-09	1.55e-09	4.009e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T10	16tr031y:LP-DIR-T	16tr031y		342.3	83.3	0	0	0	0	10	888.0	0.004419	This study	2G	LT-T-Z:LP-DIR-T	g	9	u	4.0	273.0			pmagpy-3.18.0	4.419e-08	1.767e-09	1.507e-09	4.372e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T11	16tr031y:LP-DIR-T	16tr031y		333.2	81.9	0	0	0	0	11	903.0	0.004275	This study	2G	LT-T-Z:LP-DIR-T	g	10	u	4.0	273.0			pmagpy-3.18.0	4.275e-08	1.575e-09	1.636e-09	3.171e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T12	16tr031y:LP-DIR-T	16tr031y		342.4	82.9	0	0	0	0	12	913.0	0.004212	This study	2G	LT-T-Z:LP-DIR-T	g	11	u	4.0	273.0			pmagpy-3.18.0	4.212e-08	1.514e-09	1.389e-09	3.5480000000000006e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T13	16tr031y:LP-DIR-T	16tr031y		308.4	73.6	0	0	0	0	13	923.0	0.00424	This study	2G	LT-T-Z:LP-DIR-T	g	12	u	4.0	273.0			pmagpy-3.18.0	4.24e-08	1.668e-09	1.382e-09	4.648e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T14	16tr031y:LP-DIR-T	16tr031y		43.5	78.0	0	0	0	0	14	930.0	0.004057	This study	2G	LT-T-Z:LP-DIR-T	g	13	u	4.0	273.0			pmagpy-3.18.0	4.0569999999999985e-08	1.452e-09	1.402e-09	2.061e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T15	16tr031y:LP-DIR-T	16tr031y	0.8	218.1	69.3	0	0	0	0	15	933.0	0.003573	This study	2G	LT-T-Z:DE-VM:LP-DIR-T	g	14	u	2.0	273.0		average of multiple measurements	pmagpy-3.18.0	3.58e-08	1.574e-09	1.462e-09	3.812e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T16	16tr031y:LP-DIR-T	16tr031y		76.6	65.0	0	0	0	0	16	936.0	0.003745000000000001	This study	2G	LT-T-Z:LP-DIR-T	g	15	u	4.0	273.0			pmagpy-3.18.0	3.745e-08	1.579e-09	1.7299999999999996e-09	3.702e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T17	16tr031y:LP-DIR-T	16tr031y		136.5	65.7	0	0	0	0	17	939.0	0.003265	This study	2G	LT-T-Z:LP-DIR-T	g	16	u	4.0	273.0			pmagpy-3.18.0	3.2650000000000005e-08	1.855e-09	1.825e-09	3.5230000000000007e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T18	16tr031y:LP-DIR-T	16tr031y		25.4	55.6	0	0	0	0	18	942.0	0.004339	This study	2G	LT-T-Z:LP-DIR-T	g	17	u	4.0	273.0			pmagpy-3.18.0	4.3389999999999993e-08	2.196e-09	1.984e-09	8.791e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T19	16tr031y:LP-DIR-T	16tr031y		110.2	1.7	0	0	0	0	19	945.0	0.002467	This study	2G	LT-T-Z:LP-DIR-T	g	18	u	4.0	273.0			pmagpy-3.18.0	2.467e-08	1.002e-09	1.177e-09	6.983e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T20	16tr031y:LP-DIR-T	16tr031y		84.0	8.0	0	0	0	0	20	948.0	0.003078	This study	2G	LT-T-Z:LP-DIR-T	g	19	u	4.0	273.0			pmagpy-3.18.0	3.078e-08	1.053e-09	1.27e-09	6.511000000000001e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T21	16tr031y:LP-DIR-T	16tr031y		100.9	-0.1	0	0	0	0	21	951.0	0.002833	This study	2G	LT-T-Z:LP-DIR-T	g	20	u	4.0	273.0			pmagpy-3.18.0	2.8330000000000006e-08	9.858e-10	1.2970000000000002e-09	7.849e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T22	16tr031y:LP-DIR-T	16tr031y		85.7	1.5	0	0	0	0	22	954.0	0.00391	This study	2G	LT-T-Z:LP-DIR-T	g	21	u	4.0	273.0			pmagpy-3.18.0	3.91e-08	1.373e-09	1.4299999999999998e-09	9.818e-10	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T23	16tr031y:LP-DIR-T	16tr031y		146.5	-12.5	0	0	0	0	23	957.0	0.003127	This study	2G	LT-T-Z:LP-DIR-T	g	22	u	4.0	273.0			pmagpy-3.18.0	3.1269999999999995e-08	9.474e-10	1.433e-09	1.072e-09	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T24	16tr031y:LP-DIR-T	16tr031y		164.3	-16.1	0	0	0	0	24	960.0	0.003946	This study	2G	LT-T-Z:LP-DIR-T	g	23	u	4.0	273.0			pmagpy-3.18.0	3.946e-08	9.623e-10	1.579e-09	1.266e-09	16tr031y	16tr031	unknown
16tr031y:LP-DIR-T25	16tr031y:LP-DIR-T	16tr031y		242.3	-11.8	0	0	0	0	25	963.0	0.004723	This study	2G	LT-T-Z:LP-DIR-T	g	24	u	4.0	273.0			pmagpy-3.18.0	4.723e-08	1.516e-09	1.4130000000000002e-09	9.996e-10	16tr031y	16tr031	unknown
16tr034a:LP-DIR-T1	16tr034a:LP-DIR-T	16tr034a		143.4	-8.4	0	0	0	0	1	273.0	0.01087	This study	2G	LT-NO:LP-DIR-T	g	0	u	4.0	273.0			pmagpy-3.18.0	1.087e-07	7.883999999999999e-10	1.445e-09	3.942e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T2	16tr034a:LP-DIR-T	16tr034a		142.4	-4.2	0	0	0	0	2	353.0	0.01085	This study	2G	LT-T-Z:LP-DIR-T	g	1	u	4.0	273.0			pmagpy-3.18.0	1.085e-07	7.661e-10	1.017e-09	3.8200000000000005e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T3	16tr034a:LP-DIR-T	16tr034a		144.0	-7.8	0	0	0	0	3	473.0	0.01049	This study	2G	LT-T-Z:LP-DIR-T	g	2	u	4.0	273.0			pmagpy-3.18.0	1.049e-07	7.285e-10	9.84e-10	3.866e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T4	16tr034a:LP-DIR-T	16tr034a		139.3	-9.7	0	0	0	0	4	573.0	0.01045	This study	2G	LT-T-Z:LP-DIR-T	g	3	u	4.0	273.0			pmagpy-3.18.0	1.045e-07	8.104999999999999e-10	8.427e-10	5.942e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T5	16tr034a:LP-DIR-T	16tr034a		145.3	-11.4	0	0	0	0	5	673.0	0.01011	This study	2G	LT-T-Z:LP-DIR-T	g	4	u	4.0	273.0			pmagpy-3.18.0	1.011e-07	8.487e-10	1.157e-09	3.511000000000001e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T6	16tr034a:LP-DIR-T	16tr034a		148.0	-10.7	0	0	0	0	6	773.0	0.009825	This study	2G	LT-T-Z:LP-DIR-T	g	5	u	4.0	273.0			pmagpy-3.18.0	9.825e-08	9.504e-10	8.394999999999998e-10	3.752e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T7	16tr034a:LP-DIR-T	16tr034a		146.1	-11.5	0	0	0	0	7	823.0	0.009626	This study	2G	LT-T-Z:LP-DIR-T	g	6	u	4.0	273.0			pmagpy-3.18.0	9.626e-08	9.045e-10	7.603000000000001e-10	3.326e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T8	16tr034a:LP-DIR-T	16tr034a		142.2	-13.3	0	0	0	0	8	848.0	0.009339	This study	2G	LT-T-Z:LP-DIR-T	g	7	u	4.0	273.0			pmagpy-3.18.0	9.339e-08	9.627e-10	8.005e-10	3.551e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T9	16tr034a:LP-DIR-T	16tr034a		138.8	-16.1	0	0	0	0	9	873.0	0.008853	This study	2G	LT-T-Z:LP-DIR-T	g	8	u	4.0	273.0			pmagpy-3.18.0	8.853e-08	1.082e-09	1.076e-09	4.532e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T10	16tr034a:LP-DIR-T	16tr034a		141.8	-14.0	0	0	0	0	10	888.0	0.008990999999999999	This study	2G	LT-T-Z:LP-DIR-T	g	9	u	4.0	273.0			pmagpy-3.18.0	8.991e-08	6.754000000000001e-10	1.014e-09	3.741e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T11	16tr034a:LP-DIR-T	16tr034a		140.5	-14.0	0	0	0	0	11	903.0	0.009004999999999999	This study	2G	LT-T-Z:LP-DIR-T	g	10	u	4.0	273.0			pmagpy-3.18.0	9.005e-08	9.211e-10	9.935e-10	2.969e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T12	16tr034a:LP-DIR-T	16tr034a		142.2	-12.1	0	0	0	0	12	913.0	0.008611	This study	2G	LT-T-Z:LP-DIR-T	g	11	u	4.0	273.0			pmagpy-3.18.0	8.611000000000001e-08	6.903e-10	8.630999999999998e-10	3.605e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T13	16tr034a:LP-DIR-T	16tr034a		138.5	-8.8	0	0	0	0	13	923.0	0.008812	This study	2G	LT-T-Z:LP-DIR-T	g	12	u	4.0	273.0			pmagpy-3.18.0	8.812000000000002e-08	8.252999999999999e-10	7.439999999999999e-10	3.084e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T14	16tr034a:LP-DIR-T	16tr034a		138.2	-12.0	0	0	0	0	14	930.0	0.00861	This study	2G	LT-T-Z:LP-DIR-T	g	13	u	4.0	273.0			pmagpy-3.18.0	8.61e-08	9.307e-10	8.787000000000002e-10	3.067e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T15	16tr034a:LP-DIR-T	16tr034a		138.0	-12.4	0	0	0	0	15	933.0	0.008466	This study	2G	LT-T-Z:LP-DIR-T	g	14	u	4.0	273.0			pmagpy-3.18.0	8.466e-08	8.463e-10	7.955e-10	2.798e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T16	16tr034a:LP-DIR-T	16tr034a		135.7	-10.9	0	0	0	0	16	936.0	0.008389	This study	2G	LT-T-Z:LP-DIR-T	g	15	u	4.0	273.0			pmagpy-3.18.0	8.388999999999999e-08	8.304e-10	7.570000000000001e-10	2.483e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T17	16tr034a:LP-DIR-T	16tr034a		137.3	-16.5	0	0	0	0	17	939.0	0.006557	This study	2G	LT-T-Z:LP-DIR-T	g	16	u	4.0	273.0			pmagpy-3.18.0	6.557e-08	8.776e-10	8.417000000000002e-10	2.39e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T18	16tr034a:LP-DIR-T	16tr034a		136.7	-19.0	0	0	0	0	18	942.0	0.00585	This study	2G	LT-T-Z:LP-DIR-T	g	17	u	4.0	273.0			pmagpy-3.18.0	5.85e-08	7.352999999999999e-10	3.961e-10	2.07e-09	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T19	16tr034a:LP-DIR-T	16tr034a		147.0	-13.0	0	0	0	0	19	945.0	0.0007546	This study	2G	LT-T-Z:LP-DIR-T	g	18	u	4.0	273.0			pmagpy-3.18.0	7.546e-09	1.7160000000000002e-11	9.585e-11	3.032e-10	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T20	16tr034a:LP-DIR-T	16tr034a		150.1	-13.1	0	0	0	0	20	948.0	0.0007016	This study	2G	LT-T-Z:LP-DIR-T	g	19	u	4.0	273.0			pmagpy-3.18.0	7.016e-09	2.801e-11	1.137e-10	2.884e-10	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T21	16tr034a:LP-DIR-T	16tr034a		245.4	10.8	0	0	0	0	21	951.0	0.0001161	This study	2G	LT-T-Z:LP-DIR-T	g	20	u	4.0	273.0			pmagpy-3.18.0	1.161e-09	5.43e-11	3.072e-11	4.15e-11	16tr034a	16tr034	unknown
16tr034a:LP-DIR-T22	16tr034a:LP-DIR-T	16tr034a		136.2	-8.2	0	0	0	0	22	954.0	0.0001072	This study	2G	LT-T-Z:LP-DIR-T	g	21	u	4.0	273.0			pmagpy-3.18.0	1.072e-09	1.854e-11	3.5e-11	3.727e-11	16tr034a	16tr034	unknown
16tr034f:LP-DIR-T1	16tr034f:LP-DIR-T	16tr034f		110.8	52.1	0	0	0	0	1	273.0	0.0033159999999999995	This study	2G	LT-NO:LP-DIR-T	g	0	u	4.0	273.0			pmagpy-3.18.0	3.316e-08	8.552999999999998e-10	8.224e-10	6.506000000000001e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T2	16tr034f:LP-DIR-T	16tr034f		104.1	47.3	0	0	0	0	2	353.0	0.002735	This study	2G	LT-T-Z:LP-DIR-T	g	1	u	4.0	273.0			pmagpy-3.18.0	2.735e-08	1.318e-09	9.096e-10	1.067e-09	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T3	16tr034f:LP-DIR-T	16tr034f		104.0	48.6	0	0	0	0	3	473.0	0.002676	This study	2G	LT-T-Z:LP-DIR-T	g	2	u	4.0	273.0			pmagpy-3.18.0	2.6760000000000003e-08	6.953e-10	5.876e-10	5.059e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T4	16tr034f:LP-DIR-T	16tr034f		101.0	51.7	0	0	0	0	4	573.0	0.002575	This study	2G	LT-T-Z:LP-DIR-T	g	3	u	4.0	273.0			pmagpy-3.18.0	2.575e-08	8.957999999999998e-10	1.159e-09	9.137e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T5	16tr034f:LP-DIR-T	16tr034f		91.3	56.7	0	0	0	0	5	673.0	0.002533	This study	2G	LT-T-Z:LP-DIR-T	g	4	u	4.0	273.0			pmagpy-3.18.0	2.533e-08	5.723e-10	5.897e-10	4.004e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T6	16tr034f:LP-DIR-T	16tr034f		97.7	53.2	0	0	0	0	6	773.0	0.00241	This study	2G	LT-T-Z:LP-DIR-T	g	5	u	4.0	273.0			pmagpy-3.18.0	2.41e-08	5.439000000000001e-10	4.495e-10	3.477e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T7	16tr034f:LP-DIR-T	16tr034f	0.6	92.6	54.3	0	0	0	0	7	823.0	0.002288	This study	2G	LT-T-Z:DE-VM:LP-DIR-T	g	6	u	2.0	273.0		average of multiple measurements	pmagpy-3.18.0	2.2880000000000004e-08	5.67e-10	5.072e-10	3.773e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T8	16tr034f:LP-DIR-T	16tr034f		86.3	55.4	0	0	0	0	8	848.0	0.002255	This study	2G	LT-T-Z:LP-DIR-T	g	7	u	4.0	273.0			pmagpy-3.18.0	2.255e-08	5.477999999999999e-10	4.852e-10	3.162e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T9	16tr034f:LP-DIR-T	16tr034f		81.7	53.7	0	0	0	0	9	873.0	0.00209	This study	2G	LT-T-Z:LP-DIR-T	g	8	u	4.0	273.0			pmagpy-3.18.0	2.09e-08	7.741e-10	9.319e-10	6.458e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T10	16tr034f:LP-DIR-T	16tr034f		78.7	55.6	0	0	0	0	10	888.0	0.00207	This study	2G	LT-T-Z:LP-DIR-T	g	9	u	4.0	273.0			pmagpy-3.18.0	2.07e-08	5.482e-10	4.899e-10	3.2320000000000003e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T11	16tr034f:LP-DIR-T	16tr034f		70.4	59.4	0	0	0	0	11	903.0	0.001997	This study	2G	LT-T-Z:LP-DIR-T	g	10	u	4.0	273.0			pmagpy-3.18.0	1.997e-08	5.458999999999999e-10	6.03e-10	4.023e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T12	16tr034f:LP-DIR-T	16tr034f		71.0	58.9	0	0	0	0	12	913.0	0.001958	This study	2G	LT-T-Z:LP-DIR-T	g	11	u	4.0	273.0			pmagpy-3.18.0	1.958e-08	5.542999999999999e-10	5.083999999999999e-10	3.539e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T13	16tr034f:LP-DIR-T	16tr034f		64.2	59.1	0	0	0	0	13	923.0	0.001931	This study	2G	LT-T-Z:LP-DIR-T	g	12	u	4.0	273.0			pmagpy-3.18.0	1.931e-08	5.097e-10	4.867e-10	3.015e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T14	16tr034f:LP-DIR-T	16tr034f		62.9	60.4	0	0	0	0	14	930.0	0.001889	This study	2G	LT-T-Z:LP-DIR-T	g	13	u	4.0	273.0			pmagpy-3.18.0	1.889e-08	5.247000000000001e-10	5.066e-10	3.136e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T15	16tr034f:LP-DIR-T	16tr034f		64.8	60.1	0	0	0	0	15	933.0	0.0017870000000000004	This study	2G	LT-T-Z:LP-DIR-T	g	14	u	4.0	273.0			pmagpy-3.18.0	1.787e-08	3.823e-10	3.875e-10	1.891e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T16	16tr034f:LP-DIR-T	16tr034f		61.8	58.1	0	0	0	0	16	936.0	0.001737	This study	2G	LT-T-Z:LP-DIR-T	g	15	u	4.0	273.0			pmagpy-3.18.0	1.737e-08	3.975e-10	4.539e-10	2.486e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T17	16tr034f:LP-DIR-T	16tr034f		79.8	53.6	0	0	0	0	17	939.0	0.0008783999999999999	This study	2G	LT-T-Z:LP-DIR-T	g	16	u	4.0	273.0			pmagpy-3.18.0	8.784e-09	3.3180000000000003e-10	5.248e-10	3.21e-10	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T18	16tr034f:LP-DIR-T	16tr034f		32.7	61.2	0	0	0	0	18	942.0	0.0005683	This study	2G	LT-T-Z:LP-DIR-T	g	17	u	4.0	273.0			pmagpy-3.18.0	5.683e-09	3.472e-10	3.442e-10	7.599e-11	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T19	16tr034f:LP-DIR-T	16tr034f		95.2	23.8	0	0	0	0	19	945.0	0.0001239	This study	2G	LT-T-Z:LP-DIR-T	g	18	u	4.0	273.0			pmagpy-3.18.0	1.239e-09	1.153e-10	1.6230000000000002e-10	4.923e-11	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T20	16tr034f:LP-DIR-T	16tr034f		354.6	62.3	0	0	0	0	20	948.0	0.00012450000000000002	This study	2G	LT-T-Z:LP-DIR-T	g	19	u	4.0	273.0			pmagpy-3.18.0	1.245e-09	1.5e-10	1.822e-10	2.865e-11	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T21	16tr034f:LP-DIR-T	16tr034f		280.3	33.4	0	0	0	0	21	951.0	0.0001031	This study	2G	LT-T-Z:LP-DIR-T	g	20	u	4.0	273.0			pmagpy-3.18.0	1.031e-09	1.538e-10	1.846e-10	4.963e-11	16tr034f	16tr034	unknown
16tr034f:LP-DIR-T22	16tr034f:LP-DIR-T	16tr034f		115.3	23.3	0	0	0	0	22	954.0	0.0001453	This study	2G	LT-T-Z:LP-DIR-T	g	21	u	4.0	273.0			pmagpy-3.18.0	1.453e-09	1.399e-10	1.826e-10	7.206999999999999e-11	16tr034f	16tr034	unknown
16tr034g:LP-DIR-T1	16tr034g:LP-DIR-T	16tr034g		10.0	-17.2	0	0	0	0	1	273.0	0.0007088999999999999	This study	2G	LT-NO:LP-DIR-T	g	0	u	4.0	273.0			pmagpy-3.18.0	7.089e-09	1.248e-10	1.229e-10	2.056e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T2	16tr034g:LP-DIR-T	16tr034g		358.5	-25.9	0	0	0	0	2	353.0	0.001344	This study	2G	LT-T-Z:LP-DIR-T	g	1	u	4.0	273.0			pmagpy-3.18.0	1.3440000000000003e-08	3.0330000000000003e-10	3.3569999999999994e-10	2.951e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T3	16tr034g:LP-DIR-T	16tr034g		354.2	-22.4	0	0	0	0	3	473.0	0.001507	This study	2G	LT-T-Z:LP-DIR-T	g	2	u	4.0	273.0			pmagpy-3.18.0	1.507e-08	2.905e-10	3.532e-10	3.389e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T4	16tr034g:LP-DIR-T	16tr034g		352.1	-22.0	0	0	0	0	4	573.0	0.001588	This study	2G	LT-T-Z:LP-DIR-T	g	3	u	4.0	273.0			pmagpy-3.18.0	1.588e-08	2.505e-10	3.5710000000000004e-10	3.569e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T5	16tr034g:LP-DIR-T	16tr034g		346.5	-19.9	0	0	0	0	5	673.0	0.001719	This study	2G	LT-T-Z:LP-DIR-T	g	4	u	4.0	273.0			pmagpy-3.18.0	1.719e-08	2.477e-10	4.16e-10	3.2000000000000003e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T6	16tr034g:LP-DIR-T	16tr034g		352.8	-15.2	0	0	0	0	6	773.0	0.001877	This study	2G	LT-T-Z:LP-DIR-T	g	5	u	4.0	273.0			pmagpy-3.18.0	1.877e-08	2.24e-10	3.947e-10	4.309e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T7	16tr034g:LP-DIR-T	16tr034g		349.2	-14.2	0	0	0	0	7	823.0	0.001873	This study	2G	LT-T-Z:LP-DIR-T	g	6	u	4.0	273.0			pmagpy-3.18.0	1.8730000000000003e-08	2.225e-10	3.445e-10	4.42e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T8	16tr034g:LP-DIR-T	16tr034g		341.7	-12.7	0	0	0	0	8	848.0	0.001873	This study	2G	LT-T-Z:LP-DIR-T	g	7	u	4.0	273.0			pmagpy-3.18.0	1.8730000000000003e-08	2.484e-10	3.9560000000000006e-10	5.169e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T9	16tr034g:LP-DIR-T	16tr034g		343.3	-12.0	0	0	0	0	9	873.0	0.001957	This study	2G	LT-T-Z:LP-DIR-T	g	8	u	4.0	273.0			pmagpy-3.18.0	1.957e-08	1.928e-10	4.044e-10	4.75e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T10	16tr034g:LP-DIR-T	16tr034g		342.4	-9.4	0	0	0	0	10	903.0	0.002045	This study	2G	LT-T-Z:LP-DIR-T	g	9	u	4.0	273.0			pmagpy-3.18.0	2.045e-08	1.609e-10	3.984e-10	4.511e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T11	16tr034g:LP-DIR-T	16tr034g		342.7	-6.7	0	0	0	0	11	913.0	0.002086	This study	2G	LT-T-Z:LP-DIR-T	g	10	u	4.0	273.0			pmagpy-3.18.0	2.086e-08	1.9030000000000003e-10	3.5860000000000003e-10	6.222999999999999e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T12	16tr034g:LP-DIR-T	16tr034g		338.5	-9.7	0	0	0	0	12	923.0	0.002138	This study	2G	LT-T-Z:LP-DIR-T	g	11	u	4.0	273.0			pmagpy-3.18.0	2.138e-08	1.885e-10	3.802e-10	5.775e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T13	16tr034g:LP-DIR-T	16tr034g		338.8	-6.3	0	0	0	0	13	930.0	0.002209	This study	2G	LT-T-Z:LP-DIR-T	g	12	u	4.0	273.0			pmagpy-3.18.0	2.209e-08	1.445e-10	3.734e-10	6.231e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T14	16tr034g:LP-DIR-T	16tr034g		336.2	-6.9	0	0	0	0	14	933.0	0.002229	This study	2G	LT-T-Z:LP-DIR-T	g	13	u	4.0	273.0			pmagpy-3.18.0	2.229e-08	1.772e-10	4.02e-10	4.843e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T15	16tr034g:LP-DIR-T	16tr034g		334.2	-4.9	0	0	0	0	15	936.0	0.001925	This study	2G	LT-T-Z:LP-DIR-T	g	14	u	4.0	273.0			pmagpy-3.18.0	1.925e-08	1.156e-10	3.439e-10	4.139e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T16	16tr034g:LP-DIR-T	16tr034g		343.4	1.3	0	0	0	0	16	939.0	0.0003691	This study	2G	LT-T-Z:LP-DIR-T	g	15	u	4.0	273.0			pmagpy-3.18.0	3.691e-09	2.866e-11	8.496e-11	1.3380000000000002e-10	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T17	16tr034g:LP-DIR-T	16tr034g		332.1	19.9	0	0	0	0	17	942.0	0.0002496	This study	2G	LT-T-Z:LP-DIR-T	g	16	u	4.0	273.0			pmagpy-3.18.0	2.496e-09	3.992e-11	3.029e-11	6.367e-11	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T18	16tr034g:LP-DIR-T	16tr034g		118.9	9.4	0	0	0	0	18	945.0	8.398e-05	This study	2G	LT-T-Z:LP-DIR-T	g	17	u	4.0	273.0			pmagpy-3.18.0	8.398e-10	1.882e-11	1.962e-11	4.407e-11	16tr034g	16tr034	unknown
16tr034g:LP-DIR-T19	16tr034g:LP-DIR-T	16tr034g		318.6	2.1	0	0	0	0	19	948.0	9.296e-05	This study	2G	LT-T-Z:LP-DIR-T	g	18	u	4.0	273.0			pmagpy-3.18.0	9.296e-10	3.936e-11	3.8590000000000006e-11	1.295e-11	16tr034g	16tr034	unknown
