tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	method_codes	quality	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	measurement	sample	site	location
	This study		1.8	91.2	-66.7	TR014-Ha:LP-DIR-T	hargrave 2017-08-04 17:47:26	3.93e-08	8.490000000000002e-10	9.49e-10	5.49e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	9	773.0	TR014-Ha:LP-DIR-T9	TR014-H	TR014	Hongzixi
	This study		2.2	90.6	-67.4	TR014-Ha:LP-DIR-T	hargrave 2017-08-07 16:36:39	3.91e-08	1.0300000000000002e-09	1.1199999999999999e-09	5.269999999999999e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	10	798.0	TR014-Ha:LP-DIR-T10	TR014-H	TR014	Hongzixi
	This study		2.1	83.5	-68.7	TR014-Ha:LP-DIR-T	hargrave 2017-08-08 15:56:13	3.88e-08	9.31e-10	1.15e-09	5.31e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	11	823.0	TR014-Ha:LP-DIR-T11	TR014-H	TR014	Hongzixi
	This study		2.3	84.5	-69.8	TR014-Ha:LP-DIR-T	hargrave 2017-08-10 10:12:29	3.84e-08	9.99e-10	1.13e-09	6.14e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	12	828.0	TR014-Ha:LP-DIR-T12	TR014-H	TR014	Hongzixi
	This study		2.2	79.8	-70.5	TR014-Ha:LP-DIR-T	hargrave 2017-08-16 15:46:05	3.8100000000000004e-08	9.91e-10	1.1e-09	5.81e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	13	833.0	TR014-Ha:LP-DIR-T13	TR014-H	TR014	Hongzixi
	This study		2.2	77.0	-70.9	TR014-Ha:LP-DIR-T	hargrave 2017-08-17 12:36:27	3.7999999999999996e-08	9.919999999999999e-10	1.09e-09	5.99e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	14	838.0	TR014-Ha:LP-DIR-T14	TR014-H	TR014	Hongzixi
	This study		2.2	74.0	-71.3	TR014-Ha:LP-DIR-T	hargrave 2017-08-17 21:51:39	3.78e-08	9.6e-10	1.11e-09	7.349999999999999e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	15	843.0	TR014-Ha:LP-DIR-T15	TR014-H	TR014	Hongzixi
	This study		2.1	73.5	-71.9	TR014-Ha:LP-DIR-T	hargrave 2017-08-18 17:31:57	3.76e-08	8.64e-10	1.11e-09	7.52e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	16	848.0	TR014-Ha:LP-DIR-T16	TR014-H	TR014	Hongzixi
	This study		2.1	70.1	-72.4	TR014-Ha:LP-DIR-T	hargrave 2017-08-21 14:31:00	3.7400000000000004e-08	9.39e-10	1.06e-09	7.54e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	17	853.0	TR014-Ha:LP-DIR-T17	TR014-H	TR014	Hongzixi
	This study		2.1	66.7	-72.9	TR014-Ha:LP-DIR-T	hargrave 2017-08-22 13:34:19	3.7400000000000004e-08	9.39e-10	1.06e-09	7.47e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	18	873.0	TR014-Ha:LP-DIR-T18	TR014-H	TR014	Hongzixi
	This study		2.1	66.6	-73.7	TR014-Ha:LP-DIR-T	hargrave 2017-08-23 12:34:43	3.77e-08	9.17e-10	1.07e-09	7.610000000000001e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	19	893.0	TR014-Ha:LP-DIR-T19	TR014-H	TR014	Hongzixi
	This study		2.1	63.4	-74.0	TR014-Ha:LP-DIR-T	hargrave 2017-08-24 09:06:57	3.78e-08	9.2e-10	1.11e-09	8.23e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	20	903.0	TR014-Ha:LP-DIR-T20	TR014-H	TR014	Hongzixi
	This study		2.2	59.8	-74.0	TR014-Ha:LP-DIR-T	hargrave 2017-08-24 17:15:57	3.7999999999999996e-08	8.58e-10	1.2e-09	7.81e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	21	913.0	TR014-Ha:LP-DIR-T21	TR014-H	TR014	Hongzixi
	This study		2.1	58.9	-74.3	TR014-Ha:LP-DIR-T	hargrave 2017-08-25 15:19:19	3.8100000000000004e-08	8.48e-10	1.18e-09	8.01e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	22	918.0	TR014-Ha:LP-DIR-T22	TR014-H	TR014	Hongzixi
	This study		2.1	57.3	-74.4	TR014-Ha:LP-DIR-T	hargrave 2017-08-29 16:34:36	3.8100000000000004e-08	1.02e-09	1.0499999999999999e-09	8e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	23	923.0	TR014-Ha:LP-DIR-T23	TR014-H	TR014	Hongzixi
	This study		2.4	56.6	-74.7	TR014-Ha:LP-DIR-T	hargrave 2017-09-01 16:38:42	3.83e-08	1.24e-09	1.0800000000000002e-09	9.130000000000001e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	24	928.0	TR014-Ha:LP-DIR-T24	TR014-H	TR014	Hongzixi
	This study		1.8	303.1	75.5	TR014-Ha:LP-DIR-T	hargrave 2017-09-10 10:04:21	3.82e-08	7.41e-10	8.530000000000002e-10	7.8e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	25	933.0	TR014-Ha:LP-DIR-T25	TR014-H	TR014	Hongzixi
	This study		1.7	52.5	-74.3	TR014-Ha:LP-DIR-T	hargrave 2017-09-10 10:25:59	3.86e-08	6.92e-10	9.41e-10	5.35e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	26	933.0	TR014-Ha:LP-DIR-T26	TR014-H	TR014	Hongzixi
	This study		2.2	53.1	-74.8	TR014-Ha:LP-DIR-T	hargrave 2017-09-12 15:34:40	3.83e-08	1.01e-09	1.0800000000000002e-09	7.939999999999999e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	27	938.0	TR014-Ha:LP-DIR-T27	TR014-H	TR014	Hongzixi
	This study		2.2	48.0	-75.5	TR014-Ha:LP-DIR-T	hargrave 2017-09-14 19:06:41	3.7999999999999996e-08	9.65e-10	1.15e-09	6.27e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	28	943.0	TR014-Ha:LP-DIR-T28	TR014-H	TR014	Hongzixi
	This study		2.1	49.3	-75.4	TR014-Ha:LP-DIR-T	hargrave 2017-09-16 14:18:10	3.77e-08	8.400000000000002e-10	1.14e-09	5.85e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	29	945.0	TR014-Ha:LP-DIR-T29	TR014-H	TR014	Hongzixi
	This study		2.4	40.4	-76.4	TR014-Ha:LP-DIR-T	hargrave 2017-09-19 15:08:20	3.78e-08	1.0499999999999999e-09	1.15e-09	3.9e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	30	947.0	TR014-Ha:LP-DIR-T30	TR014-H	TR014	Hongzixi
	This study		2.4	43.1	-75.4	TR014-Ha:LP-DIR-T	hargrave 2017-09-22 17:24:31	3.71e-08	1.0400000000000001e-09	1.21e-09	3.57e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	31	949.0	TR014-Ha:LP-DIR-T31	TR014-H	TR014	Hongzixi
	This study		2.6	38.5	-76.5	TR014-Ha:LP-DIR-T	hargrave 2017-09-24 15:18:31	3.71e-08	1.11e-09	1.25e-09	3.76e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	32	951.0	TR014-Ha:LP-DIR-T32	TR014-H	TR014	Hongzixi
	This study		2.3	38.4	-76.8	TR014-Ha:LP-DIR-T	hargrave 2017-09-25 14:03:04	3.69e-08	1.01e-09	1.1e-09	4.0999999999999993e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	33	953.0	TR014-Ha:LP-DIR-T33	TR014-H	TR014	Hongzixi
	This study		2.7	41.4	-77.2	TR014-Ha:LP-DIR-T	hargrave 2017-09-26 19:46:17	3.27e-08	1e-09	1.16e-09	3.2599999999999996e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	34	955.0	TR014-Ha:LP-DIR-T34	TR014-H	TR014	Hongzixi
	This study		2.3	32.1	-74.9	TR014-Ha:LP-DIR-T	hargrave 2017-10-01 23:56:03	1.73e-08	4.78e-10	4.7e-10	3.5000000000000003e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	35	957.0	TR014-Ha:LP-DIR-T35	TR014-H	TR014	Hongzixi
	This study		2.8	349.2	-72.4	TR014-Ha:LP-DIR-T	hargrave 2017-10-03 10:35:18	1.06e-08	2.51e-10	4.52e-10	1.55e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	36	959.0	TR014-Ha:LP-DIR-T36	TR014-H	TR014	Hongzixi
	This study		2.2	58.3	-79.6	TR014-Ha:LP-DIR-T	hargrave 2017-10-05 15:22:32	6.7799999999999985e-09	1.9199999999999998e-10	1.7e-10	9.809999999999999e-11	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	37	961.0	TR014-Ha:LP-DIR-T37	TR014-H	TR014	Hongzixi
	This study		4.2	284.6	-77.7	TR014-Ha:LP-DIR-T	hargrave 2017-10-06 17:54:34	2.21e-09	1.34e-10	8.099999999999999e-11	1.13e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	38	963.0	TR014-Ha:LP-DIR-T38	TR014-H	TR014	Hongzixi
	This study		2.9	7.0	-82.9	TR014-Ha:LP-DIR-T	hargrave 2017-10-08 18:10:45	2.0300000000000002e-09	5.1000000000000005e-11	9.27e-11	1.0200000000000001e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ha	u	0	0	0.0	0.0	39	965.0	TR014-Ha:LP-DIR-T39	TR014-H	TR014	Hongzixi
	This study		2.0	73.0	-25.6	TR014-Ia:LP-DIR-T	hargrave 2017-07-20 18:00:30	3.95e-08	1.29e-09	9.11e-10	5.35e-10	8	273	LT-NO:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	1	273.0	TR014-Ia:LP-DIR-T1	TR014-I	TR014	Hongzixi
	This study		2.0	72.2	-29.0	TR014-Ia:LP-DIR-T	hargrave 2017-07-21 17:39:53	3.98e-08	1.2e-09	1.02e-09	5.32e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	2	373.0	TR014-Ia:LP-DIR-T2	TR014-I	TR014	Hongzixi
	This study		2.5	68.5	-31.7	TR014-Ia:LP-DIR-T	hargrave 2017-07-24 13:21:24	3.9700000000000005e-08	1.58e-09	1.1699999999999999e-09	5.5e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	3	473.0	TR014-Ia:LP-DIR-T3	TR014-I	TR014	Hongzixi
	This study		2.2	68.5	-33.0	TR014-Ia:LP-DIR-T	hargrave 2017-07-25 10:27:21	3.9700000000000005e-08	1.35e-09	1.3900000000000002e-09	5.66e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	4	573.0	TR014-Ia:LP-DIR-T4	TR014-I	TR014	Hongzixi
	This study		3.0	69.7	-35.1	TR014-Ia:LP-DIR-T	hargrave 2017-07-31 17:18:15	3.9e-08	1.75e-09	8.12e-10	6.660000000000001e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	5	623.0	TR014-Ia:LP-DIR-T5	TR014-I	TR014	Hongzixi
	This study		2.5	68.4	-37.2	TR014-Ia:LP-DIR-T	hargrave 2017-08-01 15:24:43	3.8900000000000004e-08	1.46e-09	7.9e-10	6.34e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	6	673.0	TR014-Ia:LP-DIR-T6	TR014-I	TR014	Hongzixi
	This study		2.4	65.2	-38.9	TR014-Ia:LP-DIR-T	hargrave 2017-08-03 14:17:07	3.92e-08	1.4400000000000002e-09	8.400000000000002e-10	5.63e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	7	723.0	TR014-Ia:LP-DIR-T7	TR014-I	TR014	Hongzixi
	This study		1.8	62.7	-40.3	TR014-Ia:LP-DIR-T	hargrave 2017-08-04 10:52:14	3.87e-08	1.0800000000000002e-09	6.479999999999999e-10	4.49e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	8	748.0	TR014-Ia:LP-DIR-T8	TR014-I	TR014	Hongzixi
	This study		2.2	62.7	-41.7	TR014-Ia:LP-DIR-T	hargrave 2017-08-04 17:49:01	3.84e-08	1.23e-09	8.38e-10	5.67e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	9	773.0	TR014-Ia:LP-DIR-T9	TR014-I	TR014	Hongzixi
	This study		1.7	58.7	-42.7	TR014-Ia:LP-DIR-T	hargrave 2017-08-07 16:38:32	3.7999999999999996e-08	6.92e-10	8.24e-10	5.36e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	10	798.0	TR014-Ia:LP-DIR-T10	TR014-I	TR014	Hongzixi
	This study		1.8	58.5	-43.9	TR014-Ia:LP-DIR-T	hargrave 2017-08-08 15:58:07	3.79e-08	8.81e-10	7.47e-10	4.58e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	11	823.0	TR014-Ia:LP-DIR-T11	TR014-I	TR014	Hongzixi
	This study		2.2	54.0	-45.8	TR014-Ia:LP-DIR-T	hargrave 2017-08-10 10:14:24	3.7400000000000004e-08	1.13e-09	5.98e-10	7.13e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	12	828.0	TR014-Ia:LP-DIR-T12	TR014-I	TR014	Hongzixi
	This study		1.8	54.4	-45.7	TR014-Ia:LP-DIR-T	hargrave 2017-08-16 15:47:58	3.73e-08	8.359999999999999e-10	6.93e-10	5.98e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	13	833.0	TR014-Ia:LP-DIR-T13	TR014-I	TR014	Hongzixi
	This study		1.9	56.1	-45.9	TR014-Ia:LP-DIR-T	hargrave 2017-08-17 12:38:20	3.73e-08	8.569999999999998e-10	8.269999999999999e-10	5.63e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	14	838.0	TR014-Ia:LP-DIR-T14	TR014-I	TR014	Hongzixi
	This study		1.9	50.7	-46.7	TR014-Ia:LP-DIR-T	hargrave 2017-08-17 21:53:31	3.73e-08	7.84e-10	7.37e-10	7.45e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	15	843.0	TR014-Ia:LP-DIR-T15	TR014-I	TR014	Hongzixi
	This study		1.8	51.2	-46.9	TR014-Ia:LP-DIR-T	hargrave 2017-08-18 17:33:49	3.73e-08	8.64e-10	6.68e-10	6.22e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	16	848.0	TR014-Ia:LP-DIR-T16	TR014-I	TR014	Hongzixi
	This study		1.8	51.4	-47.3	TR014-Ia:LP-DIR-T	hargrave 2017-08-21 14:32:53	3.7400000000000004e-08	9.31e-10	5.92e-10	6.439999999999999e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	17	853.0	TR014-Ia:LP-DIR-T17	TR014-I	TR014	Hongzixi
	This study		2.1	49.8	-47.8	TR014-Ia:LP-DIR-T	hargrave 2017-08-22 13:36:12	3.75e-08	1.1199999999999999e-09	7.190000000000001e-10	6.189999999999999e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	18	873.0	TR014-Ia:LP-DIR-T18	TR014-I	TR014	Hongzixi
	This study		1.8	48.3	-48.4	TR014-Ia:LP-DIR-T	hargrave 2017-08-23 12:36:36	3.75e-08	8.66e-10	7.14e-10	5.92e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	19	893.0	TR014-Ia:LP-DIR-T19	TR014-I	TR014	Hongzixi
	This study		1.8	47.8	-48.8	TR014-Ia:LP-DIR-T	hargrave 2017-08-24 09:08:49	3.77e-08	7.71e-10	8.25e-10	6.25e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	20	903.0	TR014-Ia:LP-DIR-T20	TR014-I	TR014	Hongzixi
	This study		2.9	42.7	-49.7	TR014-Ia:LP-DIR-T	hargrave 2017-08-24 17:17:52	3.75e-08	8.91e-10	1.54e-09	7.54e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	21	913.0	TR014-Ia:LP-DIR-T21	TR014-I	TR014	Hongzixi
	This study		2.0	48.9	-49.4	TR014-Ia:LP-DIR-T	hargrave 2017-08-25 15:21:12	3.75e-08	7.93e-10	9.919999999999999e-10	6.320000000000001e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	22	918.0	TR014-Ia:LP-DIR-T22	TR014-I	TR014	Hongzixi
	This study		2.4	46.3	-50.2	TR014-Ia:LP-DIR-T	hargrave 2017-08-29 16:36:31	3.76e-08	1.3e-09	7.240000000000001e-10	6.38e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	23	923.0	TR014-Ia:LP-DIR-T23	TR014-I	TR014	Hongzixi
	This study		2.2	46.2	-50.4	TR014-Ia:LP-DIR-T	hargrave 2017-09-01 16:40:35	3.78e-08	9.75e-10	8.780000000000002e-10	9.149999999999999e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	24	928.0	TR014-Ia:LP-DIR-T24	TR014-I	TR014	Hongzixi
	This study		2.1	45.4	-50.7	TR014-Ia:LP-DIR-T	hargrave 2017-09-10 10:27:52	3.8100000000000004e-08	6.900000000000001e-10	1.06e-09	9.04e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	25	933.0	TR014-Ia:LP-DIR-T25	TR014-I	TR014	Hongzixi
	This study		1.9	45.1	-51.1	TR014-Ia:LP-DIR-T	hargrave 2017-09-12 15:36:27	3.78e-08	6.469999999999999e-10	8.780000000000002e-10	8.08e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	26	938.0	TR014-Ia:LP-DIR-T26	TR014-I	TR014	Hongzixi
	This study		2.2	43.1	-51.7	TR014-Ia:LP-DIR-T	hargrave 2017-09-14 19:08:33	3.77e-08	7.67e-10	1.13e-09	6.74e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	27	943.0	TR014-Ia:LP-DIR-T27	TR014-I	TR014	Hongzixi
	This study		3.7	45.9	-51.2	TR014-Ia:LP-DIR-T	hargrave 2017-09-16 14:20:02	3.79e-08	1.4199999999999999e-09	1.9600000000000003e-09	6.090000000000001e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	28	945.0	TR014-Ia:LP-DIR-T28	TR014-I	TR014	Hongzixi
	This study		2.1	41.9	-51.8	TR014-Ia:LP-DIR-T	hargrave 2017-09-19 15:10:12	3.77e-08	7.88e-10	1e-09	6.27e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	29	947.0	TR014-Ia:LP-DIR-T29	TR014-I	TR014	Hongzixi
	This study		2.1	45.4	-52.6	TR014-Ia:LP-DIR-T	hargrave 2017-09-22 17:26:25	3.76e-08	7.639999999999999e-10	9.42e-10	7.13e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	30	949.0	TR014-Ia:LP-DIR-T30	TR014-I	TR014	Hongzixi
	This study		2.7	42.5	-52.3	TR014-Ia:LP-DIR-T	hargrave 2017-09-24 15:20:25	3.77e-08	9.7e-10	1.35e-09	6.710000000000001e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	31	951.0	TR014-Ia:LP-DIR-T31	TR014-I	TR014	Hongzixi
	This study		2.4	39.4	-52.9	TR014-Ia:LP-DIR-T	hargrave 2017-09-25 14:04:57	3.72e-08	9.41e-10	1.11e-09	6.5e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	32	953.0	TR014-Ia:LP-DIR-T32	TR014-I	TR014	Hongzixi
	This study		2.6	40.8	-53.5	TR014-Ia:LP-DIR-T	hargrave 2017-09-26 19:48:09	3.52e-08	8.01e-10	1.32e-09	5.820000000000001e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	33	955.0	TR014-Ia:LP-DIR-T33	TR014-I	TR014	Hongzixi
	This study		3.8	51.5	-56.2	TR014-Ia:LP-DIR-T	hargrave 2017-10-01 23:57:56	7.89e-09	3.5299999999999997e-10	3.85e-10	2.47e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	34	957.0	TR014-Ia:LP-DIR-T34	TR014-I	TR014	Hongzixi
	This study		3.2	28.8	-47.2	TR014-Ia:LP-DIR-T	hargrave 2017-10-03 10:37:08	5.8799999999999995e-09	1.64e-10	2.72e-10	1.9e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	35	959.0	TR014-Ia:LP-DIR-T35	TR014-I	TR014	Hongzixi
	This study		2.6	67.2	-35.6	TR014-Ia:LP-DIR-T	hargrave 2017-10-05 15:24:23	4.93e-09	1.7500000000000002e-10	1.2399999999999999e-10	9.290000000000001e-11	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	36	961.0	TR014-Ia:LP-DIR-T36	TR014-I	TR014	Hongzixi
	This study		7.4	2.2	-32.4	TR014-Ia:LP-DIR-T	hargrave 2017-10-06 17:56:30	2.7399999999999996e-09	7.909999999999999e-11	3.54e-10	7.71e-11	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	37	963.0	TR014-Ia:LP-DIR-T37	TR014-I	TR014	Hongzixi
	This study		4.4	4.1	-32.1	TR014-Ia:LP-DIR-T	hargrave 2017-10-06 20:11:36	2.7699999999999997e-09	6.61e-11	2.06e-10	7.120000000000001e-11	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	38	963.0	TR014-Ia:LP-DIR-T38	TR014-I	TR014	Hongzixi
	This study		3.1	82.9	-2.7	TR014-Ia:LP-DIR-T	hargrave 2017-10-08 18:12:18	1.4300000000000002e-09	6.3e-11	2.9399999999999997e-11	4.47e-11	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR014-Ia	u	0	0	0.0	0.0	39	965.0	TR014-Ia:LP-DIR-T39	TR014-I	TR014	Hongzixi
	This study		3.7	83.7	24.5	TR014-Ja:LP-DIR-T	hargrave 2017-07-20 18:04:31	2.08e-08	1.2800000000000001e-09	7.45e-10	2.4799999999999997e-10	8	273	LT-NO:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ja	u	0	0	0.0	0.0	1	273.0	TR014-Ja:LP-DIR-T1	TR014-J	TR014	Hongzixi
	This study		4.1	81.4	19.8	TR014-Ja:LP-DIR-T	hargrave 2017-07-21 17:43:47	1.98e-08	1.3300000000000002e-09	8.66e-10	3.09e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ja	u	0	0	0.0	0.0	2	373.0	TR014-Ja:LP-DIR-T2	TR014-J	TR014	Hongzixi
	This study		3.6	77.0	16.5	TR014-Ja:LP-DIR-T	hargrave 2017-07-24 13:25:17	1.86e-08	1.1199999999999999e-09	1.07e-09	2.97e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ja	u	0	0	0.0	0.0	3	473.0	TR014-Ja:LP-DIR-T3	TR014-J	TR014	Hongzixi
	This study		4.7	71.9	15.2	TR014-Ja:LP-DIR-T	hargrave 2017-07-25 10:31:15	1.74e-08	1.3e-09	7.42e-10	2.76e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ja	u	0	0	0.0	0.0	4	573.0	TR014-Ja:LP-DIR-T4	TR014-J	TR014	Hongzixi
	This study		1.3	68.4	13.4	TR014-Ja:LP-DIR-T	hargrave 2017-07-31 17:22:24	1.7e-08	2.4e-10	3.28e-10	2.55e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR014-Ja	u	0	0	0.0	0.0	5	623.0	TR014-Ja:LP-DIR-T5	TR014-J	TR014	Hongzixi
