tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	magn_moment	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
TR036-Ca:LP-DIR-T31	TR036-Ca:LP-DIR-T	TR036-Ca	3.4	232.1	-22.6	0	0	0.0	0.0	31	951.0	1.63e-08	This study	hargrave 2018-01-22 14:04:45	LT-T-Z:LP-DIR-T	g	144	u	8	273			pmagpy-3.16.0	6.93e-10	5.85e-10	9.02e-10	TR036-C	TR036	Luoman2
TR036-Ca:LP-DIR-T32	TR036-Ca:LP-DIR-T	TR036-Ca	6.2	198.8	-30.4	0	0	0.0	0.0	32	953.0	1.04e-08	This study	hargrave 2018-01-25 10:45:56	LT-T-Z:LP-DIR-T	g	145	u	8	273			pmagpy-3.16.0	6.55e-10	4.19e-10	1.26e-09	TR036-C	TR036	Luoman2
TR036-Ca:LP-DIR-T33	TR036-Ca:LP-DIR-T	TR036-Ca	5.2	206.4	-30.4	0	0	0.0	0.0	33	953.0	1.1100000000000002e-08	This study	hargrave 2018-01-26 12:02:42	LT-T-Z:LP-DIR-T	g	146	u	8	273			pmagpy-3.16.0	6.26e-10	5.63e-10	1.05e-09	TR036-C	TR036	Luoman2
TR036-Ca:LP-DIR-T34	TR036-Ca:LP-DIR-T	TR036-Ca	5.1	211.3	-23.2	0	0	0.0	0.0	34	955.0	1.48e-08	This study	hargrave 2018-01-31 09:48:00	LT-T-Z:LP-DIR-T	g	147	u	8	273			pmagpy-3.16.0	7.22e-10	6.189999999999999e-10	1.26e-09	TR036-C	TR036	Luoman2
TR036-Ca:LP-DIR-T35	TR036-Ca:LP-DIR-T	TR036-Ca	15.5	181.2	-23.8	0	0	0.0	0.0	35	957.0	6.09e-09	This study	hargrave 2018-02-05 10:57:29	LT-T-Z:LP-DIR-T	g	148	u	8	273			pmagpy-3.16.0	8.800000000000002e-10	6.39e-10	1.36e-09	TR036-C	TR036	Luoman2
TR036-Ca:LP-DIR-T36	TR036-Ca:LP-DIR-T	TR036-Ca	15.9	176.8	-27.4	0	0	0.0	0.0	36	957.0	5.64e-09	This study	hargrave 2018-02-05 14:11:11	LT-T-Z:LP-DIR-T	g	149	u	8	273			pmagpy-3.16.0	5.75e-10	1.09e-09	1.26e-09	TR036-C	TR036	Luoman2
TR036-Ca:LP-DIR-T37	TR036-Ca:LP-DIR-T	TR036-Ca	16.1	177.8	-26.9	0	0	0.0	0.0	37	957.0	5.74e-09	This study	hargrave 2018-02-05 16:36:53	LT-T-Z:LP-DIR-T	g	150	u	8	273			pmagpy-3.16.0	5.86e-10	1.07e-09	1.34e-09	TR036-C	TR036	Luoman2
TR036-Ca:LP-DIR-T38	TR036-Ca:LP-DIR-T	TR036-Ca	36.5	75.1	-10.5	0	0	0.0	0.0	38	959.0	2.51e-09	This study	hargrave 2018-02-07 12:56:55	LT-T-Z:LP-DIR-T	g	151	u	8	273			pmagpy-3.16.0	5.84e-10	8.210000000000001e-10	1.57e-09	TR036-C	TR036	Luoman2
TR036-Ca:LP-DIR-T39	TR036-Ca:LP-DIR-T	TR036-Ca	35.2	59.9	-15.6	0	0	0.0	0.0	39	959.0	2.51e-09	This study	hargrave 2018-02-07 15:39:02	LT-T-Z:LP-DIR-T	g	152	u	8	273			pmagpy-3.16.0	4.87e-10	5.67e-10	1.61e-09	TR036-C	TR036	Luoman2
TR036-Ca:LP-DIR-T40	TR036-Ca:LP-DIR-T	TR036-Ca	25.7	29.1	-17.5	0	0	0.0	0.0	40	959.0	3.42e-09	This study	hargrave 2018-02-08 12:00:52	LT-T-Z:LP-DIR-T	g	153	u	8	273			pmagpy-3.16.0	5.18e-10	6.610000000000001e-10	1.4400000000000002e-09	TR036-C	TR036	Luoman2
TR036-Ca:LP-DIR-T41	TR036-Ca:LP-DIR-T	TR036-Ca	22.1	34.9	-11.4	0	0	0.0	0.0	41	961.0	3.3100000000000004e-09	This study	hargrave 2018-02-14 13:34:06	LT-T-Z:LP-DIR-T	g	154	u	8	273			pmagpy-3.16.0	4.49e-10	6.859999999999999e-10	1.11e-09	TR036-C	TR036	Luoman2
TR036-Ca:LP-DIR-T42	TR036-Ca:LP-DIR-T	TR036-Ca	22.9	38.1	-10.7	0	0	0.0	0.0	42	961.0	3.45e-09	This study	hargrave 2018-02-14 17:16:29	LT-T-Z:LP-DIR-T	g	155	u	8	273			pmagpy-3.16.0	4.61e-10	6.55e-10	1.25e-09	TR036-C	TR036	Luoman2
TR036-Da:LP-DIR-T1	TR036-Da:LP-DIR-T	TR036-Da	2.4	150.6	-25.6	0	0	0.0	0.0	1	273.0	1.62e-08	This study	hargrave 2017-10-13 16:03:46	LT-NO:LP-DIR-T	g	156	u	8	273			pmagpy-3.16.0	5.03e-10	4.44e-10	3.46e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T2	TR036-Da:LP-DIR-T	TR036-Da	2.6	152.3	-26.7	0	0	0.0	0.0	2	373.0	1.56e-08	This study	hargrave 2017-10-15 15:03:28	LT-T-Z:LP-DIR-T	g	157	u	8	273			pmagpy-3.16.0	5.34e-10	4.85e-10	2.49e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T3	TR036-Da:LP-DIR-T	TR036-Da	1.8	148.3	-27.8	0	0	0.0	0.0	3	473.0	1.49e-08	This study	hargrave 2017-10-16 10:48:55	LT-T-Z:LP-DIR-T	g	158	u	8	273			pmagpy-3.16.0	2.87e-10	3.83e-10	2.28e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T4	TR036-Da:LP-DIR-T	TR036-Da	2.8	152.1	-27.6	0	0	0.0	0.0	4	573.0	1.47e-08	This study	hargrave 2017-10-16 19:36:06	LT-T-Z:LP-DIR-T	g	159	u	8	273			pmagpy-3.16.0	5.69e-10	5.08e-10	2.17e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T5	TR036-Da:LP-DIR-T	TR036-Da	2.6	150.4	-28.7	0	0	0.0	0.0	5	623.0	1.44e-08	This study	hargrave 2017-10-17 16:38:35	LT-T-Z:LP-DIR-T	g	160	u	8	273			pmagpy-3.16.0	5.07e-10	4.76e-10	2.53e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T6	TR036-Da:LP-DIR-T	TR036-Da	3.1	152.3	-28.5	0	0	0.0	0.0	6	673.0	1.38e-08	This study	hargrave 2017-10-20 13:25:08	LT-T-Z:LP-DIR-T	g	161	u	8	273			pmagpy-3.16.0	4.99e-10	5.65e-10	2.7000000000000005e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T7	TR036-Da:LP-DIR-T	TR036-Da	5.9	151.6	-29.0	0	0	0.0	0.0	7	723.0	1.3e-08	This study	hargrave 2017-10-22 16:59:39	LT-T-Z:LP-DIR-T	g	162	u	8	273			pmagpy-3.16.0	7.67e-10	1.13e-09	2.11e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T8	TR036-Da:LP-DIR-T	TR036-Da	3.8	152.2	-29.7	0	0	0.0	0.0	8	748.0	1.28e-08	This study	hargrave 2017-10-23 16:59:55	LT-T-Z:LP-DIR-T	g	163	u	8	273			pmagpy-3.16.0	6.06e-10	6.400000000000001e-10	1.5e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T9	TR036-Da:LP-DIR-T	TR036-Da	3.7	151.9	-29.6	0	0	0.0	0.0	9	773.0	1.25e-08	This study	hargrave 2017-10-24 15:11:44	LT-T-Z:LP-DIR-T	g	164	u	8	273			pmagpy-3.16.0	5.75e-10	6.149999999999999e-10	1.66e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T10	TR036-Da:LP-DIR-T	TR036-Da	2.6	151.2	-29.8	0	0	0.0	0.0	10	798.0	1.2e-08	This study	hargrave 2017-10-26 15:25:33	LT-T-Z:LP-DIR-T	g	165	u	8	273			pmagpy-3.16.0	4.29e-10	3.57e-10	2.76e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T11	TR036-Da:LP-DIR-T	TR036-Da	5.0	153.6	-30.1	0	0	0.0	0.0	11	823.0	1.16e-08	This study	hargrave 2017-10-27 12:12:10	LT-T-Z:LP-DIR-T	g	166	u	8	273			pmagpy-3.16.0	6.2e-10	7.979999999999999e-10	3.41e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T12	TR036-Da:LP-DIR-T	TR036-Da	4.4	153.4	-30.2	0	0	0.0	0.0	12	828.0	1.14e-08	This study	hargrave 2017-10-28 14:46:47	LT-T-Z:LP-DIR-T	g	167	u	8	273			pmagpy-3.16.0	5.29e-10	7.37e-10	2.69e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T13	TR036-Da:LP-DIR-T	TR036-Da	3.9	150.5	-30.8	0	0	0.0	0.0	13	833.0	1.09e-08	This study	hargrave 2017-10-31 19:32:06	LT-T-Z:LP-DIR-T	g	168	u	8	273			pmagpy-3.16.0	5.34e-10	5.11e-10	2.4400000000000004e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T14	TR036-Da:LP-DIR-T	TR036-Da	5.1	150.4	-30.7	0	0	0.0	0.0	14	838.0	1.07e-08	This study	hargrave 2017-11-03 20:34:34	LT-T-Z:LP-DIR-T	g	169	u	8	273			pmagpy-3.16.0	5.08e-10	8.08e-10	2.7000000000000005e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T15	TR036-Da:LP-DIR-T	TR036-Da	3.5	152.5	-30.8	0	0	0.0	0.0	15	843.0	1.06e-08	This study	hargrave 2017-11-05 20:00:16	LT-T-Z:LP-DIR-T	g	170	u	8	273			pmagpy-3.16.0	4.84e-10	3.42e-10	3.59e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T16	TR036-Da:LP-DIR-T	TR036-Da	5.6	151.0	-30.4	0	0	0.0	0.0	16	848.0	1.05e-08	This study	hargrave 2017-11-09 16:58:01	LT-T-Z:LP-DIR-T	g	171	u	8	273			pmagpy-3.16.0	7.13e-10	7.320000000000001e-10	2.83e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T17	TR036-Da:LP-DIR-T	TR036-Da	3.2	151.6	-30.5	0	0	0.0	0.0	17	853.0	1.03e-08	This study	hargrave 2017-11-14 12:31:23	LT-T-Z:LP-DIR-T	g	172	u	8	273			pmagpy-3.16.0	4.59e-10	3.73e-10	2.36e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T18	TR036-Da:LP-DIR-T	TR036-Da	3.7	148.6	-30.5	0	0	0.0	0.0	18	873.0	9.7e-09	This study	hargrave 2017-11-14 21:31:33	LT-T-Z:LP-DIR-T	g	173	u	8	273			pmagpy-3.16.0	4.89e-10	4.05e-10	2.24e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T19	TR036-Da:LP-DIR-T	TR036-Da	3.0	147.0	-33.3	0	0	0.0	0.0	19	893.0	8.809999999999999e-09	This study	hargrave 2017-11-17 20:47:02	LT-T-Z:LP-DIR-T	g	174	u	8	273			pmagpy-3.16.0	3.9e-10	3e-10	1.2200000000000002e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T20	TR036-Da:LP-DIR-T	TR036-Da	4.5	146.6	-31.1	0	0	0.0	0.0	20	903.0	8.08e-09	This study	hargrave 2017-11-19 20:20:15	LT-T-Z:LP-DIR-T	g	175	u	8	273			pmagpy-3.16.0	5.14e-10	4.37e-10	1.15e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T21	TR036-Da:LP-DIR-T	TR036-Da	4.9	146.3	-32.9	0	0	0.0	0.0	21	913.0	7.8e-09	This study	hargrave 2017-11-21 19:24:26	LT-T-Z:LP-DIR-T	g	176	u	8	273			pmagpy-3.16.0	5.170000000000001e-10	4.68e-10	1.53e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T22	TR036-Da:LP-DIR-T	TR036-Da	2.1	147.2	-32.4	0	0	0.0	0.0	22	918.0	7.659999999999999e-09	This study	hargrave 2017-11-27 19:04:53	LT-T-Z:LP-DIR-T	g	177	u	8	273			pmagpy-3.16.0	3.4700000000000004e-10	1.65e-10	2.34e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T23	TR036-Da:LP-DIR-T	TR036-Da	2.5	150.8	-37.5	0	0	0.0	0.0	23	923.0	6.93e-09	This study	hargrave 2017-11-28 17:27:12	LT-T-Z:LP-DIR-T	g	178	u	8	273			pmagpy-3.16.0	3.03e-10	1.7500000000000002e-10	2.71e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T24	TR036-Da:LP-DIR-T	TR036-Da	3.6	131.0	-38.0	0	0	0.0	0.0	24	928.0	6.13e-09	This study	hargrave 2017-12-11 14:29:14	LT-T-Z:LP-DIR-T	g	179	u	8	273			pmagpy-3.16.0	2.35e-10	1.7500000000000002e-10	4.26e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T25	TR036-Da:LP-DIR-T	TR036-Da	3.4	156.5	-37.0	0	0	0.0	0.0	25	933.0	7.140000000000001e-09	This study	hargrave 2017-12-12 14:08:41	LT-T-Z:LP-DIR-T	g	180	u	8	273			pmagpy-3.16.0	3.4299999999999995e-10	2.41e-10	3.56e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T26	TR036-Da:LP-DIR-T	TR036-Da	4.2	149.7	-28.5	0	0	0.0	0.0	26	938.0	6.920000000000002e-09	This study	hargrave 2018-01-08 13:41:33	LT-T-Z:LP-DIR-T	g	181	u	8	273			pmagpy-3.16.0	3.39e-10	3.59e-10	3.66e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T27	TR036-Da:LP-DIR-T	TR036-Da	4.9	172.4	-34.3	0	0	0.0	0.0	27	943.0	5.85e-09	This study	hargrave 2018-01-10 16:48:44	LT-T-Z:LP-DIR-T	g	182	u	8	273			pmagpy-3.16.0	3.48e-10	4.03e-10	3.15e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T28	TR036-Da:LP-DIR-T	TR036-Da	4.5	156.6	-35.9	0	0	0.0	0.0	28	945.0	7.6e-09	This study	hargrave 2018-01-11 15:52:36	LT-T-Z:LP-DIR-T	g	183	u	8	273			pmagpy-3.16.0	4.36e-10	4.4000000000000003e-10	3.1e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T29	TR036-Da:LP-DIR-T	TR036-Da	6.4	153.5	-48.7	0	0	0.0	0.0	29	947.0	3.99e-09	This study	hargrave 2018-01-12 16:59:32	LT-T-Z:LP-DIR-T	g	184	u	8	273			pmagpy-3.16.0	3.1800000000000004e-10	3.25e-10	3.01e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T30	TR036-Da:LP-DIR-T	TR036-Da	7.4	150.7	-55.2	0	0	0.0	0.0	30	949.0	3.9200000000000005e-09	This study	hargrave 2018-01-17 11:20:39	LT-T-Z:LP-DIR-T	g	185	u	8	273			pmagpy-3.16.0	3.07e-10	3.4500000000000005e-10	4.02e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T31	TR036-Da:LP-DIR-T	TR036-Da	6.8	178.8	-32.1	0	0	0.0	0.0	31	951.0	4.689999999999999e-09	This study	hargrave 2018-01-22 14:06:17	LT-T-Z:LP-DIR-T	g	186	u	8	273			pmagpy-3.16.0	3.53e-10	4.5e-10	3.92e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T32	TR036-Da:LP-DIR-T	TR036-Da	13.6	94.9	-30.1	0	0	0.0	0.0	32	953.0	3.13e-09	This study	hargrave 2018-01-25 10:47:25	LT-T-Z:LP-DIR-T	g	187	u	8	273			pmagpy-3.16.0	3.55e-10	3.38e-10	6.06e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T33	TR036-Da:LP-DIR-T	TR036-Da	13.7	103.5	-37.3	0	0	0.0	0.0	33	953.0	2.92e-09	This study	hargrave 2018-01-26 12:05:23	LT-T-Z:LP-DIR-T	g	188	u	8	273			pmagpy-3.16.0	4.49e-10	3.48e-10	4.880000000000001e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T34	TR036-Da:LP-DIR-T	TR036-Da	14.1	102.0	-35.4	0	0	0.0	0.0	34	953.0	2.9600000000000005e-09	This study	hargrave 2018-01-26 14:39:05	LT-T-Z:LP-DIR-T	g	189	u	8	273			pmagpy-3.16.0	3.1600000000000005e-10	3.5000000000000003e-10	6.06e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T35	TR036-Da:LP-DIR-T	TR036-Da	12.2	147.0	-42.5	0	0	0.0	0.0	35	955.0	4.120000000000001e-09	This study	hargrave 2018-01-31 09:49:28	LT-T-Z:LP-DIR-T	g	190	u	8	273			pmagpy-3.16.0	3.75e-10	6.26e-10	6.569999999999999e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T36	TR036-Da:LP-DIR-T	TR036-Da	11.1	149.5	-42.7	0	0	0.0	0.0	36	955.0	4.07e-09	This study	hargrave 2018-01-31 11:37:58	LT-T-Z:LP-DIR-T	g	191	u	8	273			pmagpy-3.16.0	3.62e-10	5.3e-10	6.42e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T37	TR036-Da:LP-DIR-T	TR036-Da	11.9	141.7	-42.1	0	0	0.0	0.0	37	955.0	4.05e-09	This study	hargrave 2018-01-31 13:17:10	LT-T-Z:LP-DIR-T	g	192	u	8	273			pmagpy-3.16.0	3.9100000000000005e-10	5.879999999999999e-10	6.08e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T38	TR036-Da:LP-DIR-T	TR036-Da	13.2	148.2	-23.4	0	0	0.0	0.0	38	957.0	3.63e-09	This study	hargrave 2018-02-05 10:58:56	LT-T-Z:LP-DIR-T	g	193	u	8	273			pmagpy-3.16.0	3.1e-10	4.81e-10	6.92e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T39	TR036-Da:LP-DIR-T	TR036-Da	13.1	149.4	-24.9	0	0	0.0	0.0	39	957.0	3.67e-09	This study	hargrave 2018-02-05 14:12:39	LT-T-Z:LP-DIR-T	g	194	u	8	273			pmagpy-3.16.0	3.39e-10	5.68e-10	6.06e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T40	TR036-Da:LP-DIR-T	TR036-Da	14.2	147.9	-24.9	0	0	0.0	0.0	40	957.0	3.68e-09	This study	hargrave 2018-02-05 16:38:20	LT-T-Z:LP-DIR-T	g	195	u	8	273			pmagpy-3.16.0	3.5000000000000003e-10	6.31e-10	6.45e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T41	TR036-Da:LP-DIR-T	TR036-Da	18.6	78.1	-3.7	0	0	0.0	0.0	41	959.0	2.5e-09	This study	hargrave 2018-02-07 12:59:47	LT-T-Z:LP-DIR-T	g	196	u	8	273			pmagpy-3.16.0	3.07e-10	4.73e-10	7.290000000000001e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T42	TR036-Da:LP-DIR-T	TR036-Da	19.8	70.4	-6.4	0	0	0.0	0.0	42	959.0	2.44e-09	This study	hargrave 2018-02-07 15:41:57	LT-T-Z:LP-DIR-T	g	197	u	8	273			pmagpy-3.16.0	4.04e-10	3.3300000000000004e-10	7.51e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T43	TR036-Da:LP-DIR-T	TR036-Da	18.9	54.8	-7.4	0	0	0.0	0.0	43	959.0	2.46e-09	This study	hargrave 2018-02-08 12:06:25	LT-T-Z:LP-DIR-T	g	198	u	8	273			pmagpy-3.16.0	2.08e-10	4.61e-10	7.14e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T44	TR036-Da:LP-DIR-T	TR036-Da	23.6	149.4	-7.6	0	0	0.0	0.0	44	961.0	1.6800000000000004e-09	This study	hargrave 2018-02-14 13:37:15	LT-T-Z:LP-DIR-T	g	199	u	8	273			pmagpy-3.16.0	2.47e-10	4.64e-10	5.49e-10	TR036-D	TR036	Luoman2
TR036-Da:LP-DIR-T45	TR036-Da:LP-DIR-T	TR036-Da	23.0	148.8	-6.8	0	0	0.0	0.0	45	961.0	1.79e-09	This study	hargrave 2018-02-14 17:19:38	LT-T-Z:LP-DIR-T	g	200	u	8	273			pmagpy-3.16.0	2.43e-10	4.29e-10	6.03e-10	TR036-D	TR036	Luoman2
TR036-Ea:LP-DIR-T1	TR036-Ea:LP-DIR-T	TR036-Ea	3.2	165.3	-25.8	0	0	0.0	0.0	1	273.0	1.47e-08	This study	hargrave 2017-10-13 16:05:17	LT-NO:LP-DIR-T	g	201	u	8	273			pmagpy-3.16.0	4.64e-10	6.410000000000001e-10	3.13e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T2	TR036-Ea:LP-DIR-T	TR036-Ea	2.0	167.4	-28.0	0	0	0.0	0.0	2	373.0	1.4e-08	This study	hargrave 2017-10-15 15:04:59	LT-T-Z:LP-DIR-T	g	202	u	8	273			pmagpy-3.16.0	3.25e-10	3.7400000000000005e-10	2.38e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T3	TR036-Ea:LP-DIR-T	TR036-Ea	1.9	165.9	-29.1	0	0	0.0	0.0	3	473.0	1.34e-08	This study	hargrave 2017-10-16 10:50:08	LT-T-Z:LP-DIR-T	g	203	u	8	273			pmagpy-3.16.0	2.25e-10	3.9e-10	1.82e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T4	TR036-Ea:LP-DIR-T	TR036-Ea	2.0	170.3	-29.4	0	0	0.0	0.0	4	573.0	1.3e-08	This study	hargrave 2017-10-16 19:37:31	LT-T-Z:LP-DIR-T	g	204	u	8	273			pmagpy-3.16.0	3.17e-10	3.48e-10	2.02e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T5	TR036-Ea:LP-DIR-T	TR036-Ea	2.9	172.3	-29.5	0	0	0.0	0.0	5	623.0	1.26e-08	This study	hargrave 2017-10-17 16:40:01	LT-T-Z:LP-DIR-T	g	205	u	8	273			pmagpy-3.16.0	3.11e-10	5.800000000000001e-10	1.88e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T6	TR036-Ea:LP-DIR-T	TR036-Ea	3.7	174.2	-30.1	0	0	0.0	0.0	6	673.0	1.21e-08	This study	hargrave 2017-10-20 13:26:33	LT-T-Z:LP-DIR-T	g	206	u	8	273			pmagpy-3.16.0	2.79e-10	7.21e-10	2.3e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T7	TR036-Ea:LP-DIR-T	TR036-Ea	3.1	171.0	-31.2	0	0	0.0	0.0	7	723.0	1.13e-08	This study	hargrave 2017-10-22 17:01:11	LT-T-Z:LP-DIR-T	g	207	u	8	273			pmagpy-3.16.0	2.13e-10	5.65e-10	1.46e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T8	TR036-Ea:LP-DIR-T	TR036-Ea	2.2	171.2	-31.4	0	0	0.0	0.0	8	748.0	1.1e-08	This study	hargrave 2017-10-23 17:01:25	LT-T-Z:LP-DIR-T	g	208	u	8	273			pmagpy-3.16.0	2.5e-10	3.67e-10	1.18e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T9	TR036-Ea:LP-DIR-T	TR036-Ea	2.1	170.2	-32.0	0	0	0.0	0.0	9	773.0	1.08e-08	This study	hargrave 2017-10-24 15:13:19	LT-T-Z:LP-DIR-T	g	209	u	8	273			pmagpy-3.16.0	2.4500000000000003e-10	3.31e-10	1.31e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T10	TR036-Ea:LP-DIR-T	TR036-Ea	2.0	169.8	-33.0	0	0	0.0	0.0	10	798.0	1.04e-08	This study	hargrave 2017-10-26 15:26:58	LT-T-Z:LP-DIR-T	g	210	u	8	273			pmagpy-3.16.0	2.05e-10	2.7000000000000005e-10	1.73e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T11	TR036-Ea:LP-DIR-T	TR036-Ea	4.2	173.6	-33.7	0	0	0.0	0.0	11	823.0	9.97e-09	This study	hargrave 2017-10-27 12:13:35	LT-T-Z:LP-DIR-T	g	211	u	8	273			pmagpy-3.16.0	2.06e-10	7.02e-10	1.17e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T12	TR036-Ea:LP-DIR-T	TR036-Ea	4.2	171.2	-33.7	0	0	0.0	0.0	12	828.0	9.75e-09	This study	hargrave 2017-10-28 14:48:18	LT-T-Z:LP-DIR-T	g	212	u	8	273			pmagpy-3.16.0	1.82e-10	7.000000000000001e-10	1.36e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T13	TR036-Ea:LP-DIR-T	TR036-Ea	2.9	170.9	-33.5	0	0	0.0	0.0	13	833.0	9.38e-09	This study	hargrave 2017-10-31 19:33:37	LT-T-Z:LP-DIR-T	g	213	u	8	273			pmagpy-3.16.0	2.21e-10	4.12e-10	1.86e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T14	TR036-Ea:LP-DIR-T	TR036-Ea	2.2	170.2	-33.7	0	0	0.0	0.0	14	838.0	9.21e-09	This study	hargrave 2017-11-03 20:36:04	LT-T-Z:LP-DIR-T	g	214	u	8	273			pmagpy-3.16.0	2.43e-10	2.33e-10	2.02e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T15	TR036-Ea:LP-DIR-T	TR036-Ea	2.6	171.3	-34.0	0	0	0.0	0.0	15	843.0	9.09e-09	This study	hargrave 2017-11-05 20:01:47	LT-T-Z:LP-DIR-T	g	215	u	8	273			pmagpy-3.16.0	2.38e-10	3.2000000000000003e-10	2.09e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T16	TR036-Ea:LP-DIR-T	TR036-Ea	2.8	172.4	-35.0	0	0	0.0	0.0	16	848.0	8.85e-09	This study	hargrave 2017-11-09 16:59:31	LT-T-Z:LP-DIR-T	g	216	u	8	273			pmagpy-3.16.0	2.47e-10	3.5000000000000003e-10	1.95e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T17	TR036-Ea:LP-DIR-T	TR036-Ea	2.8	172.3	-35.4	0	0	0.0	0.0	17	853.0	8.75e-09	This study	hargrave 2017-11-14 12:32:54	LT-T-Z:LP-DIR-T	g	217	u	8	273			pmagpy-3.16.0	2.22e-10	3e-10	2.22e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T18	TR036-Ea:LP-DIR-T	TR036-Ea	2.7	168.4	-37.6	0	0	0.0	0.0	18	873.0	8.08e-09	This study	hargrave 2017-11-14 21:33:02	LT-T-Z:LP-DIR-T	g	218	u	8	273			pmagpy-3.16.0	2.02e-10	3.02e-10	1.72e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T19	TR036-Ea:LP-DIR-T	TR036-Ea	2.1	167.4	-40.0	0	0	0.0	0.0	19	893.0	7.76e-09	This study	hargrave 2017-11-17 20:48:32	LT-T-Z:LP-DIR-T	g	219	u	8	273			pmagpy-3.16.0	1.76e-10	2.02e-10	1.51e-10	TR036-E	TR036	Luoman2
TR036-Ea:LP-DIR-T20	TR036-Ea:LP-DIR-T	TR036-Ea	2.5	170.4	-39.6	0	0	0.0	0.0	20	903.0	7.4e-09	This study	hargrave 2017-11-19 20:21:45	LT-T-Z:LP-DIR-T	g	220	u	8	273			pmagpy-3.16.0	1.9e-10	2.76e-10	1.51e-10	TR036-E	TR036	Luoman2
